heure,kind,quality,ouverture,haut,bas,cloture,n_releves,volume,valeur,profondeur_5pct
2026-09-03T23,87,0,484.0,484.0,484.0,484.0,1,0,0,
2026-09-03T23,88,0,11000.0,11000.0,11000.0,11000.0,1,0,0,
2026-09-03T23,89,0,4420.0,4420.0,4420.0,4420.0,1,0,0,
2026-09-03T23,98,0,860.0,860.0,860.0,860.0,1,0,0,
2026-09-03T23,100,0,113.0,113.0,113.0,113.0,1,0,0,
2026-09-03T23,101,0,198.0,198.0,198.0,198.0,1,0,0,
2026-09-03T23,102,0,2.5,2.5,2.5,2.5,1,0,0,
2026-09-03T23,103,0,6.6,6.6,6.6,6.6,1,0,0,
2026-09-03T23,104,0,0.945,0.945,0.945,0.945,1,0,0,
2026-09-03T23,105,0,1.56,1.56,1.56,1.56,1,0,0,
2026-09-03T23,106,0,4.25,4.25,4.25,4.25,1,0,0,
2026-09-03T23,107,0,21.25,21.25,21.25,21.25,1,0,0,
2026-09-03T23,108,0,10.1,10.1,10.1,10.1,1,0,0,
2026-09-03T23,109,0,110.0,110.0,110.0,110.0,1,0,0,
2026-09-03T23,110,0,199.0,199.0,199.0,199.0,1,0,0,
2026-09-03T23,111,0,2590.0,2590.0,2590.0,2590.0,1,0,0,
2026-09-03T23,112,0,2210.0,2210.0,2210.0,2210.0,1,0,0,
2026-09-03T23,113,0,129.0,129.0,129.0,129.0,1,0,0,
2026-09-03T23,114,0,660.0,660.0,660.0,660.0,1,0,0,
2026-09-03T23,115,0,123.0,123.0,123.0,123.0,1,0,0,
2026-09-03T23,116,0,39.5,39.5,39.5,39.5,1,0,0,
2026-09-03T23,117,0,6.9,6.9,6.9,6.9,1,0,0,
2026-09-03T23,118,0,0.745,0.745,0.745,0.745,1,0,0,
2026-09-03T23,119,0,31.0,31.0,31.0,31.0,1,0,0,
2026-09-03T23,120,0,2.3,2.3,2.3,2.3,1,0,0,
2026-09-03T23,121,0,146.0,146.0,146.0,146.0,1,0,0,
2026-09-03T23,122,0,125.0,125.0,125.0,125.0,1,0,0,
2026-09-03T23,123,0,292.0,292.0,292.0,292.0,1,0,0,
2026-09-03T23,124,0,36.5,36.5,36.5,36.5,1,0,0,
2026-09-03T23,125,0,25.25,25.25,25.25,25.25,1,0,0,
2026-09-03T23,126,0,53.5,53.5,53.5,53.5,1,0,0,
2026-09-03T23,127,0,478.0,478.0,478.0,478.0,1,0,0,
2026-09-03T23,128,0,54.5,54.5,54.5,54.5,1,0,0,
2026-09-03T23,129,0,2160.0,2160.0,2160.0,2160.0,1,0,0,
2026-09-03T23,130,0,2060.0,2060.0,2060.0,2060.0,1,0,0,
2026-09-03T23,131,0,2400.0,2400.0,2400.0,2400.0,1,0,0,
2026-09-03T23,132,0,2190.0,2190.0,2190.0,2190.0,1,0,0,
2026-09-03T23,133,0,17.8,17.8,17.8,17.8,1,0,0,
2026-09-03T23,134,0,48.5,48.5,48.5,48.5,1,0,0,
2026-09-03T23,135,0,17.8,17.8,17.8,17.8,1,0,0,
2026-09-03T23,136,0,1.41,1.41,1.41,1.41,1,0,0,
2026-09-03T23,137,0,122.0,122.0,122.0,122.0,1,0,0,
2026-09-03T23,138,0,1300.0,1300.0,1300.0,1300.0,1,0,0,
2026-09-03T23,139,0,10.0,10.0,10.0,10.0,1,0,0,
2026-09-03T23,140,0,262.0,262.0,262.0,262.0,1,0,0,
2026-09-03T23,141,0,36.5,36.5,36.5,36.5,1,0,0,
2026-09-03T23,142,0,760.0,760.0,760.0,760.0,1,0,0,
2026-09-03T23,143,0,740.0,740.0,740.0,740.0,1,0,0,
2026-09-03T23,144,0,17.7,17.7,17.7,17.7,1,0,0,
2026-09-03T23,145,0,132.0,132.0,132.0,132.0,1,0,0,
2026-09-03T23,146,0,6.8,6.8,6.8,6.8,1,0,0,
2026-09-03T23,147,0,39.75,39.75,39.75,39.75,1,0,0,
2026-09-03T23,148,0,33.25,33.25,33.25,33.25,1,0,0,
2026-09-03T23,149,0,725.0,725.0,725.0,725.0,1,0,0,
2026-09-03T23,150,0,350.0,350.0,350.0,350.0,1,0,0,
2026-09-03T23,151,0,232.0,232.0,232.0,232.0,1,0,0,
2026-09-03T23,152,0,234.0,234.0,234.0,234.0,1,0,0,
2026-09-03T23,153,0,69.0,69.0,69.0,69.0,1,0,0,
2026-09-03T23,154,0,76.5,76.5,76.5,76.5,1,0,0,
2026-09-03T23,155,0,130.0,130.0,130.0,130.0,1,0,0,
2026-09-04T00,1,0,0.258,0.258,0.258,0.258,1,0,0,646844871
2026-09-04T00,2,0,0.37,0.37,0.37,0.37,1,0,0,18020297
2026-09-04T00,3,0,2.45,2.45,2.45,2.45,1,0,0,1369837
2026-09-04T00,4,0,2.5,2.5,2.5,2.5,1,0,0,352000
2026-09-04T00,5,0,2.95,2.95,2.95,2.95,1,0,0,640984
2026-09-04T00,6,0,0.63,0.63,0.63,0.63,1,0,0,398694
2026-09-04T00,7,0,40.0,40.0,40.0,40.0,1,0,0,180872
2026-09-04T00,8,0,11.0,11.0,11.0,11.0,1,0,0,806314
2026-09-04T00,9,0,1.16,1.16,1.16,1.16,1,0,0,41732
2026-09-04T00,10,0,29.5,29.5,29.5,29.5,1,0,0,1975983
2026-09-04T00,11,0,38.0,38.0,38.0,38.0,1,0,0,400
2026-09-04T00,12,0,40.5,40.5,40.5,40.5,1,0,0,1089401
2026-09-04T00,13,0,0.363,0.363,0.363,0.363,1,0,0,88665663
2026-09-04T00,14,0,11.1,11.1,11.1,11.1,1,0,0,959988
2026-09-04T00,15,0,10.3,10.3,10.3,10.3,1,0,0,1327824
2026-09-04T00,16,0,8.9,8.9,8.9,8.9,1,0,0,1776040
2026-09-04T00,17,0,14.7,14.7,14.7,14.7,1,0,0,3826108
2026-09-04T00,18,0,19.9,19.9,19.9,19.9,1,0,0,72033
2026-09-04T00,22,0,88.5,88.5,88.5,88.5,1,0,0,259074
2026-09-04T00,23,0,129.0,129.0,129.0,129.0,1,0,0,48469
2026-09-04T00,24,0,615.0,615.0,615.0,615.0,1,0,0,18741
2026-09-04T00,25,0,725.0,725.0,725.0,725.0,1,0,0,3372
2026-09-04T00,26,0,1200.0,1200.0,1200.0,1200.0,1,0,0,6615
2026-09-04T00,27,0,565.0,565.0,565.0,565.0,1,0,0,3770
2026-09-04T00,28,0,950.0,950.0,950.0,950.0,1,0,0,2792
2026-09-04T00,29,0,100.0,100.0,100.0,100.0,1,0,0,300355
2026-09-04T00,30,0,155.0,155.0,155.0,155.0,1,0,0,165594
2026-09-04T00,31,0,204.0,204.0,204.0,204.0,1,0,0,382885
2026-09-04T00,35,0,85.5,85.5,85.5,85.5,1,0,0,61282
2026-09-04T00,40,0,1.5,1.5,1.5,1.5,1,0,0,43491
2026-09-04T00,41,0,4.8,4.8,4.8,4.8,1,0,0,2240298
2026-09-04T00,42,0,5.3,5.3,5.3,5.3,1,0,0,2614826
2026-09-04T00,43,0,11.5,11.5,11.5,11.5,1,0,0,935151
2026-09-04T00,44,0,1.24,1.24,1.24,1.24,1,0,0,4541647
2026-09-04T00,45,0,15.8,15.8,15.8,15.8,1,0,0,585880
2026-09-04T00,46,0,25.5,25.5,25.5,25.5,1,0,0,11685
2026-09-04T00,47,0,442.0,442.0,442.0,442.0,1,0,0,48458
2026-09-04T00,48,0,230.0,230.0,230.0,230.0,1,0,0,65912
2026-09-04T00,52,0,605.0,605.0,605.0,605.0,1,0,0,34518
2026-09-04T00,53,0,3390.0,3390.0,3390.0,3390.0,1,0,0,4430
2026-09-04T00,54,0,6375.0,6375.0,6375.0,6375.0,1,0,0,1555
2026-09-04T00,55,0,2240.0,2240.0,2240.0,2240.0,1,0,0,3131
2026-09-04T00,56,0,4350.0,4350.0,4350.0,4350.0,1,0,0,14126
2026-09-04T00,57,0,5600.0,5600.0,5600.0,5600.0,1,0,0,5240
2026-09-04T00,58,0,128.0,128.0,128.0,128.0,1,0,0,237947
2026-09-04T00,59,0,64.5,64.5,64.5,64.5,1,0,0,767337
2026-09-04T00,60,0,6.0,6.0,6.0,6.0,1,0,0,169527
2026-09-04T00,61,0,18.7,18.7,18.7,18.7,1,0,0,42798
2026-09-04T00,65,0,13.2,13.2,13.2,13.2,1,0,0,319529
2026-09-04T00,66,0,0.285,0.285,0.285,0.285,1,0,0,43945275
2026-09-04T00,67,0,11.8,11.8,11.8,11.8,1,0,0,122412
2026-09-04T00,68,0,30.5,30.5,30.5,30.5,1,0,0,9909
2026-09-04T00,69,0,6475.0,6475.0,6475.0,6475.0,1,0,0,9551
2026-09-04T00,70,0,810.0,810.0,810.0,810.0,1,0,0,15207
2026-09-04T00,71,0,1530.0,1530.0,1530.0,1530.0,1,0,0,6776
2026-09-04T00,72,0,1.67,1.67,1.67,1.67,1,0,0,1549748
2026-09-04T00,73,0,26.25,26.25,26.25,26.25,1,0,0,83737
2026-09-04T00,74,0,19.6,19.6,19.6,19.6,1,0,0,30153
2026-09-04T00,78,0,1850.0,1850.0,1850.0,1850.0,1,0,0,2088
2026-09-04T00,79,0,880.0,880.0,880.0,880.0,1,0,0,55211
2026-09-04T00,80,0,4450.0,4450.0,4450.0,4450.0,1,0,0,351
2026-09-04T00,81,0,5175.0,5175.0,5175.0,5175.0,1,0,0,2207
2026-09-04T00,82,0,1500.0,1500.0,1500.0,1500.0,1,0,0,6798
2026-09-04T00,83,0,30.0,30.0,30.0,30.0,1,0,0,36209
2026-09-04T00,84,0,8950.0,8950.0,8950.0,8950.0,1,0,0,592
2026-09-04T00,85,0,7400.0,7400.0,7400.0,7400.0,1,0,0,94
2026-09-04T00,86,0,10000.0,10000.0,10000.0,10000.0,1,0,0,504
2026-09-04T00,87,0,484.0,484.0,484.0,484.0,1,0,0,2887
2026-09-04T00,100,0,114.0,114.0,114.0,114.0,1,0,0,470040
2026-09-04T00,101,0,198.0,198.0,198.0,198.0,1,0,0,376946
2026-09-04T00,102,0,2.6,2.6,2.6,2.6,1,0,0,1693162
2026-09-04T00,103,0,6.5,6.5,6.5,6.5,1,0,0,8343
2026-09-04T00,104,0,0.95,0.95,0.95,0.95,1,0,0,402109
2026-09-04T00,105,0,1.58,1.58,1.58,1.58,1,0,0,1835667
2026-09-04T00,106,0,4.35,4.35,4.35,4.35,1,0,0,88808
2026-09-04T00,107,0,21.5,21.5,21.5,21.5,1,0,0,707230
2026-09-04T00,108,0,10.2,10.2,10.2,10.2,1,0,0,1428517
2026-09-04T00,109,0,111.0,111.0,111.0,111.0,1,0,0,227091
2026-09-04T00,113,0,129.0,129.0,129.0,129.0,1,0,0,45940
2026-09-04T00,114,0,650.0,650.0,650.0,650.0,1,0,0,4235
2026-09-04T00,115,0,125.0,125.0,125.0,125.0,1,0,0,39000
2026-09-04T00,116,0,40.0,40.0,40.0,40.0,1,0,0,127785
2026-09-04T00,117,0,7.1,7.1,7.1,7.1,1,0,0,383672
2026-09-04T00,118,0,0.74,0.74,0.74,0.74,1,0,0,1334
2026-09-04T00,119,0,31.0,31.0,31.0,31.0,1,0,0,12785
2026-09-04T00,120,0,2.35,2.35,2.35,2.35,1,0,0,10378
2026-09-04T00,121,0,146.0,146.0,146.0,146.0,1,0,0,3801
2026-09-04T00,122,0,128.0,128.0,128.0,128.0,1,0,0,32516
2026-09-04T00,126,0,54.0,54.0,54.0,54.0,1,0,0,10051
2026-09-04T00,127,0,478.0,478.0,478.0,478.0,1,0,0,11551
2026-09-04T00,128,0,54.5,54.5,54.5,54.5,1,0,0,96010
2026-09-04T00,129,0,2160.0,2160.0,2160.0,2160.0,1,0,0,539
2026-09-04T00,130,0,2060.0,2060.0,2060.0,2060.0,1,0,0,1536
2026-09-04T00,131,0,2400.0,2400.0,2400.0,2400.0,1,0,0,2005
2026-09-04T00,132,0,2190.0,2190.0,2190.0,2190.0,1,0,0,262
2026-09-04T00,133,0,18.4,18.4,18.4,18.4,1,0,0,457062
2026-09-04T00,134,0,48.5,48.5,48.5,48.5,1,0,0,24380
2026-09-04T00,135,0,17.7,17.7,17.7,17.7,1,0,0,285436
2026-09-04T00,139,0,9.9,9.9,9.9,9.9,1,0,0,598250
2026-09-04T00,140,0,258.0,258.0,258.0,258.0,1,0,0,24724
2026-09-04T00,141,0,36.5,36.5,36.5,36.5,1,0,0,37897
2026-09-04T00,142,0,760.0,760.0,760.0,760.0,1,0,0,1476
2026-09-04T00,143,0,740.0,740.0,740.0,740.0,1,0,0,932
2026-09-04T00,144,0,17.7,17.7,17.7,17.7,1,0,0,160932
2026-09-04T00,145,0,131.0,131.0,131.0,131.0,1,0,0,204365
2026-09-04T00,146,0,7.0,7.0,7.0,7.0,1,0,0,590750
2026-09-04T00,147,0,39.75,39.75,39.75,39.75,1,0,0,394421
2026-09-04T00,148,0,33.25,33.25,33.25,33.25,1,0,0,68463
2026-09-04T00,152,0,234.0,234.0,234.0,234.0,1,0,0,227
2026-09-04T00,153,0,69.0,69.0,69.0,69.0,1,0,0,3017
2026-09-04T00,154,0,76.5,76.5,76.5,76.5,1,0,0,2845
2026-09-04T00,155,0,130.0,130.0,130.0,130.0,1,0,0,7287
2026-09-04T01,1,0,0.255,0.255,0.255,0.255,1,0,0,
2026-09-04T01,2,0,0.375,0.375,0.375,0.375,1,0,0,
2026-09-04T01,3,0,2.45,2.45,2.45,2.45,1,0,0,
2026-09-04T01,4,0,2.45,2.45,2.45,2.45,1,0,0,
2026-09-04T01,5,0,2.9,2.9,2.9,2.9,1,0,0,
2026-09-04T01,6,0,0.635,0.635,0.635,0.635,1,0,0,
2026-09-04T01,7,0,39.5,39.5,39.5,39.5,1,0,0,
2026-09-04T01,8,0,10.8,10.8,10.8,10.8,1,0,0,
2026-09-04T01,9,0,1.18,1.18,1.18,1.18,1,0,0,
2026-09-04T01,10,0,29.0,29.0,29.0,29.0,1,0,0,
2026-09-04T01,11,0,41.0,41.0,41.0,41.0,1,0,0,
2026-09-04T01,12,0,41.0,41.0,41.0,41.0,1,0,0,
2026-09-04T01,13,0,0.363,0.363,0.363,0.363,1,0,0,
2026-09-04T01,14,0,10.9,10.9,10.9,10.9,1,0,0,
2026-09-04T01,15,0,9.5,9.5,9.5,9.5,1,0,0,
2026-09-04T01,16,0,8.8,8.8,8.8,8.8,1,0,0,
2026-09-04T01,17,0,14.5,14.5,14.5,14.5,1,0,0,
2026-09-04T01,18,0,21.25,21.25,21.25,21.25,1,0,0,
2026-09-04T01,19,0,11.0,11.0,11.0,11.0,1,0,0,
2026-09-04T01,20,0,115.0,115.0,115.0,115.0,1,0,0,
2026-09-04T01,21,0,59.0,59.0,59.0,59.0,1,0,0,
2026-09-04T01,22,0,89.0,89.0,89.0,89.0,1,0,0,
2026-09-04T01,23,0,127.0,127.0,127.0,127.0,1,0,0,
2026-09-04T01,24,0,615.0,615.0,615.0,615.0,1,0,0,
2026-09-04T01,25,0,765.0,765.0,765.0,765.0,1,0,0,
2026-09-04T01,26,0,1200.0,1200.0,1200.0,1200.0,1,0,0,
2026-09-04T01,27,0,565.0,565.0,565.0,565.0,1,0,0,
2026-09-04T01,28,0,950.0,950.0,950.0,950.0,1,0,0,
2026-09-04T01,29,0,100.0,100.0,100.0,100.0,1,0,0,
2026-09-04T01,30,0,156.0,156.0,156.0,156.0,1,0,0,
2026-09-04T01,31,0,200.0,200.0,200.0,200.0,1,0,0,
2026-09-04T01,32,0,210.0,210.0,210.0,210.0,1,0,0,
2026-09-04T01,33,0,108.0,108.0,108.0,108.0,1,0,0,
2026-09-04T01,34,0,96.5,96.5,96.5,96.5,1,0,0,
2026-09-04T01,35,0,86.5,86.5,86.5,86.5,1,0,0,
2026-09-04T01,40,0,1.5,1.5,1.5,1.5,1,0,0,
2026-09-04T01,41,0,4.6,4.6,4.6,4.6,1,0,0,
2026-09-04T01,42,0,5.3,5.3,5.3,5.3,1,0,0,
2026-09-04T01,43,0,11.6,11.6,11.6,11.6,1,0,0,
2026-09-04T01,44,0,1.22,1.22,1.22,1.22,1,0,0,
2026-09-04T01,45,0,13.0,13.0,13.0,13.0,1,0,0,
2026-09-04T01,46,0,27.0,27.0,27.0,27.0,1,0,0,
2026-09-04T01,47,0,442.0,442.0,442.0,442.0,1,0,0,
2026-09-04T01,48,0,230.0,230.0,230.0,230.0,1,0,0,
2026-09-04T01,49,0,950.0,950.0,950.0,950.0,1,0,0,
2026-09-04T01,50,0,338.0,338.0,338.0,338.0,1,0,0,
2026-09-04T01,51,0,785.0,785.0,785.0,785.0,1,0,0,
2026-09-04T01,52,0,605.0,605.0,605.0,605.0,1,0,0,
2026-09-04T01,53,0,3390.0,3390.0,3390.0,3390.0,1,0,0,
2026-09-04T01,54,0,6375.0,6375.0,6375.0,6375.0,1,0,0,
2026-09-04T01,55,0,2240.0,2240.0,2240.0,2240.0,1,0,0,
2026-09-04T01,56,0,4350.0,4350.0,4350.0,4350.0,1,0,0,
2026-09-04T01,57,0,5500.0,5500.0,5500.0,5500.0,1,0,0,
2026-09-04T01,58,0,126.0,126.0,126.0,126.0,1,0,0,
2026-09-04T01,59,0,63.0,63.0,63.0,63.0,1,0,0,
2026-09-04T01,60,0,6.4,6.4,6.4,6.4,1,0,0,
2026-09-04T01,61,0,18.8,18.8,18.8,18.8,1,0,0,
2026-09-04T01,62,0,22.25,22.25,22.25,22.25,1,0,0,
2026-09-04T01,63,0,33.75,33.75,33.75,33.75,1,0,0,
2026-09-04T01,64,0,47.25,47.25,47.25,47.25,1,0,0,
2026-09-04T01,65,0,13.2,13.2,13.2,13.2,1,0,0,
2026-09-04T01,66,0,0.272,0.272,0.272,0.272,1,0,0,
2026-09-04T01,67,0,11.8,11.8,11.8,11.8,1,0,0,
2026-09-04T01,68,0,32.75,32.75,32.75,32.75,1,0,0,
2026-09-04T01,69,0,6500.0,6500.0,6500.0,6500.0,1,0,0,
2026-09-04T01,70,0,795.0,795.0,795.0,795.0,1,0,0,
2026-09-04T01,71,0,1530.0,1530.0,1530.0,1530.0,1,0,0,
2026-09-04T01,72,0,1.69,1.69,1.69,1.69,1,0,0,
2026-09-04T01,73,0,26.25,26.25,26.25,26.25,1,0,0,
2026-09-04T01,74,0,19.7,19.7,19.7,19.7,1,0,0,
2026-09-04T01,75,0,6.1,6.1,6.1,6.1,1,0,0,
2026-09-04T01,76,0,59.0,59.0,59.0,59.0,1,0,0,
2026-09-04T01,77,0,2650.0,2650.0,2650.0,2650.0,1,0,0,
2026-09-04T01,78,0,1850.0,1850.0,1850.0,1850.0,1,0,0,
2026-09-04T01,79,0,855.0,855.0,855.0,855.0,1,0,0,
2026-09-04T01,80,0,4450.0,4450.0,4450.0,4450.0,1,0,0,
2026-09-04T01,81,0,5175.0,5175.0,5175.0,5175.0,1,0,0,
2026-09-04T01,82,0,1500.0,1500.0,1500.0,1500.0,1,0,0,
2026-09-04T01,83,0,29.5,29.5,29.5,29.5,1,0,0,
2026-09-04T01,84,0,8975.0,8975.0,8975.0,8975.0,1,0,0,
2026-09-04T01,85,0,7400.0,7400.0,7400.0,7400.0,1,0,0,
2026-09-04T01,86,0,10000.0,10000.0,10000.0,10000.0,1,0,0,
2026-09-04T01,87,0,484.0,484.0,484.0,484.0,1,0,0,
2026-09-04T01,88,0,11000.0,11000.0,11000.0,11000.0,1,0,0,
2026-09-04T01,89,0,4410.0,4410.0,4410.0,4410.0,1,0,0,
2026-09-04T01,98,0,855.0,855.0,855.0,855.0,1,0,0,
2026-09-04T01,100,0,113.0,113.0,113.0,113.0,1,0,0,
2026-09-04T01,101,0,199.0,199.0,199.0,199.0,1,0,0,
2026-09-04T01,102,0,2.65,2.65,2.65,2.65,1,0,0,
2026-09-04T01,103,0,6.7,6.7,6.7,6.7,1,0,0,
2026-09-04T01,104,0,0.955,0.955,0.955,0.955,1,0,0,
2026-09-04T01,105,0,1.57,1.57,1.57,1.57,1,0,0,
2026-09-04T01,106,0,4.45,4.45,4.45,4.45,1,0,0,
2026-09-04T01,107,0,21.25,21.25,21.25,21.25,1,0,0,
2026-09-04T01,108,0,10.0,10.0,10.0,10.0,1,0,0,
2026-09-04T01,109,0,109.0,109.0,109.0,109.0,1,0,0,
2026-09-04T01,110,0,198.0,198.0,198.0,198.0,1,0,0,
2026-09-04T01,111,0,2590.0,2590.0,2590.0,2590.0,1,0,0,
2026-09-04T01,112,0,2220.0,2220.0,2220.0,2220.0,1,0,0,
2026-09-04T01,113,0,131.0,131.0,131.0,131.0,1,0,0,
2026-09-04T01,114,0,640.0,640.0,640.0,640.0,1,0,0,
2026-09-04T01,115,0,125.0,125.0,125.0,125.0,1,0,0,
2026-09-04T01,116,0,40.0,40.0,40.0,40.0,1,0,0,
2026-09-04T01,117,0,7.0,7.0,7.0,7.0,1,0,0,
2026-09-04T01,118,0,0.84,0.84,0.84,0.84,1,0,0,
2026-09-04T01,119,0,32.25,32.25,32.25,32.25,1,0,0,
2026-09-04T01,120,0,2.45,2.45,2.45,2.45,1,0,0,
2026-09-04T01,121,0,146.0,146.0,146.0,146.0,1,0,0,
2026-09-04T01,122,0,127.0,127.0,127.0,127.0,1,0,0,
2026-09-04T01,123,0,298.0,298.0,298.0,298.0,1,0,0,
2026-09-04T01,124,0,36.25,36.25,36.25,36.25,1,0,0,
2026-09-04T01,125,0,25.25,25.25,25.25,25.25,1,0,0,
2026-09-04T01,126,0,55.5,55.5,55.5,55.5,1,0,0,
2026-09-04T01,127,0,478.0,478.0,478.0,478.0,1,0,0,
2026-09-04T01,128,0,54.5,54.5,54.5,54.5,1,0,0,
2026-09-04T01,129,0,2140.0,2140.0,2140.0,2140.0,1,0,0,
2026-09-04T01,130,0,2060.0,2060.0,2060.0,2060.0,1,0,0,
2026-09-04T01,131,0,2400.0,2400.0,2400.0,2400.0,1,0,0,
2026-09-04T01,132,0,2200.0,2200.0,2200.0,2200.0,1,0,0,
2026-09-04T01,133,0,18.0,18.0,18.0,18.0,1,0,0,
2026-09-04T01,134,0,48.5,48.5,48.5,48.5,1,0,0,
2026-09-04T01,135,0,17.8,17.8,17.8,17.8,1,0,0,
2026-09-04T01,136,0,1.37,1.37,1.37,1.37,1,0,0,
2026-09-04T01,137,0,126.0,126.0,126.0,126.0,1,0,0,
2026-09-04T01,138,0,1220.0,1220.0,1220.0,1220.0,1,0,0,
2026-09-04T01,139,0,10.0,10.0,10.0,10.0,1,0,0,
2026-09-04T01,140,0,260.0,260.0,260.0,260.0,1,0,0,
2026-09-04T01,141,0,36.0,36.0,36.0,36.0,1,0,0,
2026-09-04T01,142,0,780.0,780.0,780.0,780.0,1,0,0,
2026-09-04T01,143,0,730.0,730.0,730.0,730.0,1,0,0,
2026-09-04T01,144,0,17.7,17.7,17.7,17.7,1,0,0,
2026-09-04T01,145,0,135.0,135.0,135.0,135.0,1,0,0,
2026-09-04T01,146,0,6.9,6.9,6.9,6.9,1,0,0,
2026-09-04T01,147,0,39.75,39.75,39.75,39.75,1,0,0,
2026-09-04T01,148,0,33.25,33.25,33.25,33.25,1,0,0,
2026-09-04T01,149,0,730.0,730.0,730.0,730.0,1,0,0,
2026-09-04T01,150,0,382.0,382.0,382.0,382.0,1,0,0,
2026-09-04T01,151,0,232.0,232.0,232.0,232.0,1,0,0,
2026-09-04T01,152,0,234.0,234.0,234.0,234.0,1,0,0,
2026-09-04T01,153,0,69.0,69.0,69.0,69.0,1,0,0,
2026-09-04T01,154,0,72.0,72.0,72.0,72.0,1,0,0,
2026-09-04T01,155,0,130.0,130.0,130.0,130.0,1,0,0,
2026-09-04T04,1,0,0.26,0.26,0.26,0.26,1,0,0,634947283
2026-09-04T04,2,0,0.369,0.369,0.369,0.369,1,0,0,29316388
2026-09-04T04,3,0,2.4,2.4,2.4,2.4,1,0,0,991318
2026-09-04T04,4,0,2.6,2.6,2.6,2.6,1,0,0,1292455
2026-09-04T04,5,0,2.9,2.9,2.9,2.9,1,0,0,54068
2026-09-04T04,6,0,0.685,0.685,0.685,0.685,1,0,0,5839139
2026-09-04T04,7,0,39.5,39.5,39.5,39.5,1,0,0,102868
2026-09-04T04,8,0,10.9,10.9,10.9,10.9,1,0,0,413705
2026-09-04T04,9,0,1.18,1.18,1.18,1.18,1,0,0,71790
2026-09-04T04,10,0,28.5,28.5,28.5,28.5,1,0,0,543186
2026-09-04T04,11,0,41.0,41.0,41.0,41.0,1,0,0,802398
2026-09-04T04,12,0,41.25,41.25,41.25,41.25,1,0,0,1297565
2026-09-04T04,13,0,0.363,0.363,0.363,0.363,1,0,0,105295877
2026-09-04T04,14,0,10.9,10.9,10.9,10.9,1,0,0,1036350
2026-09-04T04,15,0,9.7,9.7,9.7,9.7,1,0,0,36887
2026-09-04T04,16,0,8.4,8.4,8.4,8.4,1,0,0,134310
2026-09-04T04,17,0,14.1,14.1,14.1,14.1,1,0,0,940003
2026-09-04T04,18,0,20.5,20.5,20.5,20.5,1,0,0,340341
2026-09-04T04,19,0,10.9,10.9,10.9,10.9,1,0,0,224231
2026-09-04T04,24,0,625.0,625.0,625.0,625.0,1,0,0,25225
2026-09-04T04,25,0,760.0,760.0,760.0,760.0,1,0,0,28793
2026-09-04T04,26,0,1170.0,1170.0,1170.0,1170.0,1,0,0,1818
2026-09-04T04,27,0,560.0,560.0,560.0,560.0,1,0,0,5892
2026-09-04T04,28,0,945.0,945.0,945.0,945.0,1,0,0,2680
2026-09-04T04,29,0,99.0,99.0,99.0,99.0,1,0,0,142804
2026-09-04T04,30,0,157.0,157.0,157.0,157.0,1,0,0,282948
2026-09-04T04,31,0,200.0,200.0,200.0,200.0,1,0,0,430912
2026-09-04T04,32,0,212.0,212.0,212.0,212.0,1,0,0,129164
2026-09-04T04,33,0,109.0,109.0,109.0,109.0,1,0,0,55724
2026-09-04T04,41,0,4.35,4.35,4.35,4.35,1,0,0,36252
2026-09-04T04,42,0,4.9,4.9,4.9,4.9,1,0,0,297115
2026-09-04T04,43,0,11.2,11.2,11.2,11.2,1,0,0,510612
2026-09-04T04,44,0,1.28,1.28,1.28,1.28,1,0,0,12660230
2026-09-04T04,45,0,15.8,15.8,15.8,15.8,1,0,0,664017
2026-09-04T04,46,0,27.0,27.0,27.0,27.0,1,0,0,8820
2026-09-04T04,47,0,436.0,436.0,436.0,436.0,1,0,0,15111
2026-09-04T04,48,0,222.0,222.0,222.0,222.0,1,0,0,58960
2026-09-04T04,49,0,945.0,945.0,945.0,945.0,1,0,0,5078
2026-09-04T04,50,0,340.0,340.0,340.0,340.0,1,0,0,62460
2026-09-04T04,55,0,2240.0,2240.0,2240.0,2240.0,1,0,0,3049
2026-09-04T04,56,0,4350.0,4350.0,4350.0,4350.0,1,0,0,15125
2026-09-04T04,57,0,5575.0,5575.0,5575.0,5575.0,1,0,0,4757
2026-09-04T04,58,0,130.0,130.0,130.0,130.0,1,0,0,115877
2026-09-04T04,59,0,63.5,63.5,63.5,63.5,1,0,0,495367
2026-09-04T04,60,0,6.0,6.0,6.0,6.0,1,0,0,50460
2026-09-04T04,61,0,19.0,19.0,19.0,19.0,1,0,0,2047642
2026-09-04T04,62,0,22.0,22.0,22.0,22.0,1,0,0,86632
2026-09-04T04,63,0,34.25,34.25,34.25,34.25,1,0,0,388535
2026-09-04T04,64,0,47.25,47.25,47.25,47.25,1,0,0,86584
2026-09-04T04,65,0,13.2,13.2,13.2,13.2,1,0,0,338937
2026-09-04T04,66,0,0.275,0.275,0.275,0.275,1,0,0,5006705
2026-09-04T04,70,0,810.0,810.0,810.0,810.0,1,0,0,16123
2026-09-04T04,71,0,1560.0,1560.0,1560.0,1560.0,1,0,0,23192
2026-09-04T04,72,0,1.55,1.55,1.55,1.55,1,0,0,351459
2026-09-04T04,73,0,26.5,26.5,26.5,26.5,1,0,0,103040
2026-09-04T04,74,0,20.25,20.25,20.25,20.25,1,0,0,90324
2026-09-04T04,75,0,6.2,6.2,6.2,6.2,1,0,0,1678664
